decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-01,2016-01-04,2016-02-01,2016-01-04,104,75,3,1,1,0.16665571106494928,-0.0720760301197626,TCOM,0.16665571106494928,-0.0720760301197626,,,,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,75,3,2,1,0.16665571106494928,-0.07362364738158089,TCOM,0.16665571106494928,-0.07362364738158089,,,,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,75,3,3,1,0.16665571106494928,-0.008622535887117921,TCOM,0.16665571106494928,-0.008622535887117921,,,,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,75,3,1,2,0.14803187402987256,-0.1409957298595591,TCOM,0.16665571106494928,-0.0720760301197626,ADSK,0.12940803699479583,-0.2099154295993556,,,
2016-01,2016-01-04,2016-03-01,2016-01-04,104,75,3,2,2,0.14803187402987256,-0.08655481708638646,TCOM,0.16665571106494928,-0.07362364738158089,ADSK,0.12940803699479583,-0.09948598679119203,,,
2016-01,2016-01-04,2016-04-01,2016-01-04,104,75,3,3,2,0.14803187402987256,-0.02536914273787305,TCOM,0.16665571106494928,-0.008622535887117921,ADSK,0.12940803699479583,-0.04211574958862818,,,
2016-01,2016-01-04,2016-02-01,2016-01-04,104,75,3,1,3,0.14109306537090158,-0.10161602522433717,TCOM,0.16665571106494928,-0.0720760301197626,ADSK,0.12940803699479583,-0.2099154295993556,KLAC,0.12721544805295956,-0.022856615953893322
2016-01,2016-01-04,2016-03-01,2016-01-04,104,75,3,2,3,0.14109306537090158,-0.05355947953953325,TCOM,0.16665571106494928,-0.07362364738158089,ADSK,0.12940803699479583,-0.09948598679119203,KLAC,0.12721544805295956,0.012431195554173158
2016-01,2016-01-04,2016-04-01,2016-01-04,104,75,3,3,3,0.14109306537090158,0.007143002862866954,TCOM,0.16665571106494928,-0.008622535887117921,ADSK,0.12940803699479583,-0.04211574958862818,KLAC,0.12721544805295956,0.07216729406434697
2016-02,2016-02-01,2016-03-01,2016-02-01,105,76,3,1,1,0.07494766907651036,0.0006098489914132532,DLTR,0.07494766907651036,0.0006098489914132532,,,,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,76,3,2,1,0.07494766907651036,0.016223397745782853,DLTR,0.07494766907651036,0.016223397745782853,,,,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,76,3,3,1,0.07494766907651036,-0.01341798070837219,DLTR,0.07494766907651036,-0.01341798070837219,,,,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,76,3,1,2,0.057185666566941976,-0.004363823734895633,DLTR,0.07494766907651036,0.0006098489914132532,ROST,0.039423664057373596,-0.00933749646120452,,,
2016-02,2016-02-01,2016-04-01,2016-02-01,105,76,3,2,2,0.057185666566941976,0.02590806343428409,DLTR,0.07494766907651036,0.016223397745782853,ROST,0.039423664057373596,0.03559272912278533,,,
2016-02,2016-02-01,2016-05-02,2016-02-01,105,76,3,3,2,0.057185666566941976,0.0018158979616159088,DLTR,0.07494766907651036,-0.01341798070837219,ROST,0.039423664057373596,0.017049776631604008,,,
2016-02,2016-02-01,2016-03-01,2016-02-01,105,76,3,1,3,0.05112835356071697,-0.018172646688149774,DLTR,0.07494766907651036,0.0006098489914132532,ROST,0.039423664057373596,-0.00933749646120452,META,0.039013727548266965,-0.045790292594658055
2016-02,2016-02-01,2016-04-01,2016-02-01,105,76,3,2,3,0.05112835356071697,0.02008141394427961,DLTR,0.07494766907651036,0.016223397745782853,ROST,0.039423664057373596,0.03559272912278533,META,0.039013727548266965,0.00842811496427065
2016-02,2016-02-01,2016-05-02,2016-02-01,105,76,3,3,3,0.05112835356071697,0.011289669729490526,DLTR,0.07494766907651036,-0.01341798070837219,ROST,0.039423664057373596,0.017049776631604008,META,0.039013727548266965,0.03023721326523976
2016-03,2016-03-01,2016-04-01,2016-03-01,105,76,3,1,1,0.10056073973485886,0.061667132645114364,MAT,0.10056073973485886,0.061667132645114364,,,,,,
2016-03,2016-03-01,2016-05-02,2016-03-01,105,76,3,2,1,0.10056073973485886,-0.02912918262446118,MAT,0.10056073973485886,-0.02912918262446118,,,,,,
